date_id,full_date,year,quarter,month,month_name,day_name,is_weekend
1112,2024-07-16,2024,3,7,July,Tuesday,False
1113,2024-07-17,2024,3,7,July,Wednesday,False
1114,2024-07-18,2024,3,7,July,Thursday,False
1115,2024-07-19,2024,3,7,July,Friday,True
1116,2024-07-20,2024,3,7,July,Saturday,True
1117,2024-07-21,2024,3,7,July,Sunday,False
1118,2024-07-22,2024,3,7,July,Monday,False
1119,2024-07-23,2024,3,7,July,Tuesday,False
1120,2024-07-24,2024,3,7,July,Wednesday,False
1121,2024-07-25,2024,3,7,July,Thursday,False
1122,2024-07-26,2024,3,7,July,Friday,True
1123,2024-07-27,2024,3,7,July,Saturday,True
1124,2024-07-28,2024,3,7,July,Sunday,False
1125,2024-07-29,2024,3,7,July,Monday,False
1126,2024-07-30,2024,3,7,July,Tuesday,False
1127,2024-07-31,2024,3,7,July,Wednesday,False
1128,2024-08-01,2024,3,8,August,Thursday,False
1129,2024-08-02,2024,3,8,August,Friday,True
1130,2024-08-03,2024,3,8,August,Saturday,True
1131,2024-08-04,2024,3,8,August,Sunday,False
1132,2024-08-05,2024,3,8,August,Monday,False
1133,2024-08-06,2024,3,8,August,Tuesday,False
1134,2024-08-07,2024,3,8,August,Wednesday,False
1135,2024-08-08,2024,3,8,August,Thursday,False
1136,2024-08-09,2024,3,8,August,Friday,True
1137,2024-08-10,2024,3,8,August,Saturday,True
1138,2024-08-11,2024,3,8,August,Sunday,False
1139,2024-08-12,2024,3,8,August,Monday,False
1140,2024-08-13,2024,3,8,August,Tuesday,False
1141,2024-08-14,2024,3,8,August,Wednesday,False
1142,2024-08-15,2024,3,8,August,Thursday,False
1143,2024-08-16,2024,3,8,August,Friday,True
1144,2024-08-17,2024,3,8,August,Saturday,True
1145,2024-08-18,2024,3,8,August,Sunday,False
1146,2024-08-19,2024,3,8,August,Monday,False
1147,2024-08-20,2024,3,8,August,Tuesday,False
1148,2024-08-21,2024,3,8,August,Wednesday,False
1149,2024-08-22,2024,3,8,August,Thursday,False
1150,2024-08-23,2024,3,8,August,Friday,True
1151,2024-08-24,2024,3,8,August,Saturday,True
1152,2024-08-25,2024,3,8,August,Sunday,False
1153,2024-08-26,2024,3,8,August,Monday,False
1154,2024-08-27,2024,3,8,August,Tuesday,False
1155,2024-08-28,2024,3,8,August,Wednesday,False
1156,2024-08-29,2024,3,8,August,Thursday,False
1157,2024-08-30,2024,3,8,August,Friday,True
1158,2024-08-31,2024,3,8,August,Saturday,True
1159,2024-09-01,2024,3,9,September,Sunday,False
1160,2024-09-02,2024,3,9,September,Monday,False
1161,2024-09-03,2024,3,9,September,Tuesday,False
1162,2024-09-04,2024,3,9,September,Wednesday,False
1163,2024-09-05,2024,3,9,September,Thursday,False
1164,2024-09-06,2024,3,9,September,Friday,True
1165,2024-09-07,2024,3,9,September,Saturday,True
1166,2024-09-08,2024,3,9,September,Sunday,False
1167,2024-09-09,2024,3,9,September,Monday,False
1168,2024-09-10,2024,3,9,September,Tuesday,False
1169,2024-09-11,2024,3,9,September,Wednesday,False
1170,2024-09-12,2024,3,9,September,Thursday,False
1171,2024-09-13,2024,3,9,September,Friday,True
1172,2024-09-14,2024,3,9,September,Saturday,True
1173,2024-09-15,2024,3,9,September,Sunday,False
1174,2024-09-16,2024,3,9,September,Monday,False
1175,2024-09-17,2024,3,9,September,Tuesday,False
1176,2024-09-18,2024,3,9,September,Wednesday,False
1177,2024-09-19,2024,3,9,September,Thursday,False
1178,2024-09-20,2024,3,9,September,Friday,True
1179,2024-09-21,2024,3,9,September,Saturday,True
1180,2024-09-22,2024,3,9,September,Sunday,False
1181,2024-09-23,2024,3,9,September,Monday,False
1182,2024-09-24,2024,3,9,September,Tuesday,False
1183,2024-09-25,2024,3,9,September,Wednesday,False
1184,2024-09-26,2024,3,9,September,Thursday,False
1185,2024-09-27,2024,3,9,September,Friday,True
1186,2024-09-28,2024,3,9,September,Saturday,True
1187,2024-09-29,2024,3,9,September,Sunday,False
1188,2024-09-30,2024,3,9,September,Monday,False
1189,2024-10-01,2024,4,10,October,Tuesday,False
1190,2024-10-02,2024,4,10,October,Wednesday,False
1191,2024-10-03,2024,4,10,October,Thursday,False
1192,2024-10-04,2024,4,10,October,Friday,True
1193,2024-10-05,2024,4,10,October,Saturday,True
1194,2024-10-06,2024,4,10,October,Sunday,False
1195,2024-10-07,2024,4,10,October,Monday,False
1196,2024-10-08,2024,4,10,October,Tuesday,False
1197,2024-10-09,2024,4,10,October,Wednesday,False
1198,2024-10-10,2024,4,10,October,Thursday,False
1199,2024-10-11,2024,4,10,October,Friday,True
1200,2024-10-12,2024,4,10,October,Saturday,True
1201,2024-10-13,2024,4,10,October,Sunday,False
1202,2024-10-14,2024,4,10,October,Monday,False
1203,2024-10-15,2024,4,10,October,Tuesday,False
1204,2024-10-16,2024,4,10,October,Wednesday,False
1205,2024-10-17,2024,4,10,October,Thursday,False
1206,2024-10-18,2024,4,10,October,Friday,True
1207,2024-10-19,2024,4,10,October,Saturday,True
1208,2024-10-20,2024,4,10,October,Sunday,False
1209,2024-10-21,2024,4,10,October,Monday,False
1210,2024-10-22,2024,4,10,October,Tuesday,False
1211,2024-10-23,2024,4,10,October,Wednesday,False
1212,2024-10-24,2024,4,10,October,Thursday,False
1213,2024-10-25,2024,4,10,October,Friday,True
1214,2024-10-26,2024,4,10,October,Saturday,True
1215,2024-10-27,2024,4,10,October,Sunday,False
1216,2024-10-28,2024,4,10,October,Monday,False
1217,2024-10-29,2024,4,10,October,Tuesday,False
1218,2024-10-30,2024,4,10,October,Wednesday,False
1219,2024-10-31,2024,4,10,October,Thursday,False
1220,2024-11-01,2024,4,11,November,Friday,True
1221,2024-11-02,2024,4,11,November,Saturday,True
1222,2024-11-03,2024,4,11,November,Sunday,False
1223,2024-11-04,2024,4,11,November,Monday,False
1224,2024-11-05,2024,4,11,November,Tuesday,False
1225,2024-11-06,2024,4,11,November,Wednesday,False
1226,2024-11-07,2024,4,11,November,Thursday,False
1227,2024-11-08,2024,4,11,November,Friday,True
1228,2024-11-09,2024,4,11,November,Saturday,True
1229,2024-11-10,2024,4,11,November,Sunday,False
1230,2024-11-11,2024,4,11,November,Monday,False
1231,2024-11-12,2024,4,11,November,Tuesday,False
1232,2024-11-13,2024,4,11,November,Wednesday,False
1233,2024-11-14,2024,4,11,November,Thursday,False
1234,2024-11-15,2024,4,11,November,Friday,True
1235,2024-11-16,2024,4,11,November,Saturday,True
1236,2024-11-17,2024,4,11,November,Sunday,False
1237,2024-11-18,2024,4,11,November,Monday,False
1238,2024-11-19,2024,4,11,November,Tuesday,False
1239,2024-11-20,2024,4,11,November,Wednesday,False
1240,2024-11-21,2024,4,11,November,Thursday,False
1241,2024-11-22,2024,4,11,November,Friday,True
1242,2024-11-23,2024,4,11,November,Saturday,True
1243,2024-11-24,2024,4,11,November,Sunday,False
1244,2024-11-25,2024,4,11,November,Monday,False
1245,2024-11-26,2024,4,11,November,Tuesday,False
1246,2024-11-27,2024,4,11,November,Wednesday,False
1247,2024-11-28,2024,4,11,November,Thursday,False
1248,2024-11-29,2024,4,11,November,Friday,True
1249,2024-11-30,2024,4,11,November,Saturday,True
1250,2024-12-01,2024,4,12,December,Sunday,False
1251,2024-12-02,2024,4,12,December,Monday,False
1252,2024-12-03,2024,4,12,December,Tuesday,False
1253,2024-12-04,2024,4,12,December,Wednesday,False
1254,2024-12-05,2024,4,12,December,Thursday,False
1255,2024-12-06,2024,4,12,December,Friday,True
1256,2024-12-07,2024,4,12,December,Saturday,True
1257,2024-12-08,2024,4,12,December,Sunday,False
1258,2024-12-09,2024,4,12,December,Monday,False
1259,2024-12-10,2024,4,12,December,Tuesday,False
1260,2024-12-11,2024,4,12,December,Wednesday,False
1261,2024-12-12,2024,4,12,December,Thursday,False
1262,2024-12-13,2024,4,12,December,Friday,True
1263,2024-12-14,2024,4,12,December,Saturday,True
1264,2024-12-15,2024,4,12,December,Sunday,False
1265,2024-12-16,2024,4,12,December,Monday,False
1266,2024-12-17,2024,4,12,December,Tuesday,False
1267,2024-12-18,2024,4,12,December,Wednesday,False
1268,2024-12-19,2024,4,12,December,Thursday,False
1269,2024-12-20,2024,4,12,December,Friday,True
1270,2024-12-21,2024,4,12,December,Saturday,True
1271,2024-12-22,2024,4,12,December,Sunday,False
1272,2024-12-23,2024,4,12,December,Monday,False
1273,2024-12-24,2024,4,12,December,Tuesday,False
1274,2024-12-25,2024,4,12,December,Wednesday,False
1275,2024-12-26,2024,4,12,December,Thursday,False
1276,2024-12-27,2024,4,12,December,Friday,True
1277,2024-12-28,2024,4,12,December,Saturday,True
1278,2024-12-29,2024,4,12,December,Sunday,False
1279,2024-12-30,2024,4,12,December,Monday,False
1280,2024-12-31,2024,4,12,December,Tuesday,False
1281,2025-01-01,2025,1,1,January,Wednesday,False
1282,2025-01-02,2025,1,1,January,Thursday,False
1283,2025-01-03,2025,1,1,January,Friday,True
1284,2025-01-04,2025,1,1,January,Saturday,True
1285,2025-01-05,2025,1,1,January,Sunday,False
1286,2025-01-06,2025,1,1,January,Monday,False
1287,2025-01-07,2025,1,1,January,Tuesday,False
1288,2025-01-08,2025,1,1,January,Wednesday,False
1289,2025-01-09,2025,1,1,January,Thursday,False
1290,2025-01-10,2025,1,1,January,Friday,True
1291,2025-01-11,2025,1,1,January,Saturday,True
1292,2025-01-12,2025,1,1,January,Sunday,False
1293,2025-01-13,2025,1,1,January,Monday,False
1294,2025-01-14,2025,1,1,January,Tuesday,False
1295,2025-01-15,2025,1,1,January,Wednesday,False
1296,2025-01-16,2025,1,1,January,Thursday,False
1297,2025-01-17,2025,1,1,January,Friday,True
1298,2025-01-18,2025,1,1,January,Saturday,True
1299,2025-01-19,2025,1,1,January,Sunday,False
1300,2025-01-20,2025,1,1,January,Monday,False
1301,2025-01-21,2025,1,1,January,Tuesday,False
1302,2025-01-22,2025,1,1,January,Wednesday,False
1303,2025-01-23,2025,1,1,January,Thursday,False
1304,2025-01-24,2025,1,1,January,Friday,True
1305,2025-01-25,2025,1,1,January,Saturday,True
1306,2025-01-26,2025,1,1,January,Sunday,False
1307,2025-01-27,2025,1,1,January,Monday,False
1308,2025-01-28,2025,1,1,January,Tuesday,False
1309,2025-01-29,2025,1,1,January,Wednesday,False
1310,2025-01-30,2025,1,1,January,Thursday,False
1311,2025-01-31,2025,1,1,January,Friday,True
1312,2025-02-01,2025,1,2,February,Saturday,True
1313,2025-02-02,2025,1,2,February,Sunday,False
1314,2025-02-03,2025,1,2,February,Monday,False
1315,2025-02-04,2025,1,2,February,Tuesday,False
1316,2025-02-05,2025,1,2,February,Wednesday,False
1317,2025-02-06,2025,1,2,February,Thursday,False
1318,2025-02-07,2025,1,2,February,Friday,True
1319,2025-02-08,2025,1,2,February,Saturday,True
1320,2025-02-09,2025,1,2,February,Sunday,False
1321,2025-02-10,2025,1,2,February,Monday,False
1322,2025-02-11,2025,1,2,February,Tuesday,False
1323,2025-02-12,2025,1,2,February,Wednesday,False
1324,2025-02-13,2025,1,2,February,Thursday,False
1325,2025-02-14,2025,1,2,February,Friday,True
1326,2025-02-15,2025,1,2,February,Saturday,True
1327,2025-02-16,2025,1,2,February,Sunday,False
1328,2025-02-17,2025,1,2,February,Monday,False
1329,2025-02-18,2025,1,2,February,Tuesday,False
1330,2025-02-19,2025,1,2,February,Wednesday,False
1331,2025-02-20,2025,1,2,February,Thursday,False
1332,2025-02-21,2025,1,2,February,Friday,True
1333,2025-02-22,2025,1,2,February,Saturday,True
1334,2025-02-23,2025,1,2,February,Sunday,False
1335,2025-02-24,2025,1,2,February,Monday,False
1336,2025-02-25,2025,1,2,February,Tuesday,False
1337,2025-02-26,2025,1,2,February,Wednesday,False
1338,2025-02-27,2025,1,2,February,Thursday,False
1339,2025-02-28,2025,1,2,February,Friday,True
1340,2025-03-01,2025,1,3,March,Saturday,True
1341,2025-03-02,2025,1,3,March,Sunday,False
1342,2025-03-03,2025,1,3,March,Monday,False
1343,2025-03-04,2025,1,3,March,Tuesday,False
1344,2025-03-05,2025,1,3,March,Wednesday,False
1345,2025-03-06,2025,1,3,March,Thursday,False
1346,2025-03-07,2025,1,3,March,Friday,True
1347,2025-03-08,2025,1,3,March,Saturday,True
1348,2025-03-09,2025,1,3,March,Sunday,False
1349,2025-03-10,2025,1,3,March,Monday,False
1350,2025-03-11,2025,1,3,March,Tuesday,False
1351,2025-03-12,2025,1,3,March,Wednesday,False
1352,2025-03-13,2025,1,3,March,Thursday,False
1353,2025-03-14,2025,1,3,March,Friday,True
1354,2025-03-15,2025,1,3,March,Saturday,True
1355,2025-03-16,2025,1,3,March,Sunday,False
1356,2025-03-17,2025,1,3,March,Monday,False
1357,2025-03-18,2025,1,3,March,Tuesday,False
1358,2025-03-19,2025,1,3,March,Wednesday,False
1359,2025-03-20,2025,1,3,March,Thursday,False
1360,2025-03-21,2025,1,3,March,Friday,True
1361,2025-03-22,2025,1,3,March,Saturday,True
1362,2025-03-23,2025,1,3,March,Sunday,False
1363,2025-03-24,2025,1,3,March,Monday,False
1364,2025-03-25,2025,1,3,March,Tuesday,False
1365,2025-03-26,2025,1,3,March,Wednesday,False
1366,2025-03-27,2025,1,3,March,Thursday,False
1367,2025-03-28,2025,1,3,March,Friday,True
1368,2025-03-29,2025,1,3,March,Saturday,True
1369,2025-03-30,2025,1,3,March,Sunday,False
1370,2025-03-31,2025,1,3,March,Monday,False
1371,2025-04-01,2025,2,4,April,Tuesday,False
1372,2025-04-02,2025,2,4,April,Wednesday,False
1373,2025-04-03,2025,2,4,April,Thursday,False
1374,2025-04-04,2025,2,4,April,Friday,True
1375,2025-04-05,2025,2,4,April,Saturday,True
1376,2025-04-06,2025,2,4,April,Sunday,False
1377,2025-04-07,2025,2,4,April,Monday,False
1378,2025-04-08,2025,2,4,April,Tuesday,False
1379,2025-04-09,2025,2,4,April,Wednesday,False
1380,2025-04-10,2025,2,4,April,Thursday,False
1381,2025-04-11,2025,2,4,April,Friday,True
1382,2025-04-12,2025,2,4,April,Saturday,True
1383,2025-04-13,2025,2,4,April,Sunday,False
1384,2025-04-14,2025,2,4,April,Monday,False
1385,2025-04-15,2025,2,4,April,Tuesday,False
1386,2025-04-16,2025,2,4,April,Wednesday,False
1387,2025-04-17,2025,2,4,April,Thursday,False
1388,2025-04-18,2025,2,4,April,Friday,True
1389,2025-04-19,2025,2,4,April,Saturday,True
1390,2025-04-20,2025,2,4,April,Sunday,False
1391,2025-04-21,2025,2,4,April,Monday,False
1392,2025-04-22,2025,2,4,April,Tuesday,False
1393,2025-04-23,2025,2,4,April,Wednesday,False
1394,2025-04-24,2025,2,4,April,Thursday,False
1395,2025-04-25,2025,2,4,April,Friday,True
1396,2025-04-26,2025,2,4,April,Saturday,True
1397,2025-04-27,2025,2,4,April,Sunday,False
1398,2025-04-28,2025,2,4,April,Monday,False
1399,2025-04-29,2025,2,4,April,Tuesday,False
1400,2025-04-30,2025,2,4,April,Wednesday,False
1401,2025-05-01,2025,2,5,May,Thursday,False
1402,2025-05-02,2025,2,5,May,Friday,True
1403,2025-05-03,2025,2,5,May,Saturday,True
1404,2025-05-04,2025,2,5,May,Sunday,False
1405,2025-05-05,2025,2,5,May,Monday,False
1406,2025-05-06,2025,2,5,May,Tuesday,False
1407,2025-05-07,2025,2,5,May,Wednesday,False
1408,2025-05-08,2025,2,5,May,Thursday,False
1409,2025-05-09,2025,2,5,May,Friday,True
1410,2025-05-10,2025,2,5,May,Saturday,True
1411,2025-05-11,2025,2,5,May,Sunday,False
1412,2025-05-12,2025,2,5,May,Monday,False
1413,2025-05-13,2025,2,5,May,Tuesday,False
1414,2025-05-14,2025,2,5,May,Wednesday,False
1415,2025-05-15,2025,2,5,May,Thursday,False
1416,2025-05-16,2025,2,5,May,Friday,True
1417,2025-05-17,2025,2,5,May,Saturday,True
1418,2025-05-18,2025,2,5,May,Sunday,False
1419,2025-05-19,2025,2,5,May,Monday,False
1420,2025-05-20,2025,2,5,May,Tuesday,False
1421,2025-05-21,2025,2,5,May,Wednesday,False
1422,2025-05-22,2025,2,5,May,Thursday,False
1423,2025-05-23,2025,2,5,May,Friday,True
1424,2025-05-24,2025,2,5,May,Saturday,True
1425,2025-05-25,2025,2,5,May,Sunday,False
1426,2025-05-26,2025,2,5,May,Monday,False
1427,2025-05-27,2025,2,5,May,Tuesday,False
1428,2025-05-28,2025,2,5,May,Wednesday,False
1429,2025-05-29,2025,2,5,May,Thursday,False
1430,2025-05-30,2025,2,5,May,Friday,True
1431,2025-05-31,2025,2,5,May,Saturday,True
1432,2025-06-01,2025,2,6,June,Sunday,False
1433,2025-06-02,2025,2,6,June,Monday,False
1434,2025-06-03,2025,2,6,June,Tuesday,False
1435,2025-06-04,2025,2,6,June,Wednesday,False
1436,2025-06-05,2025,2,6,June,Thursday,False
1437,2025-06-06,2025,2,6,June,Friday,True
1438,2025-06-07,2025,2,6,June,Saturday,True
1439,2025-06-08,2025,2,6,June,Sunday,False
1440,2025-06-09,2025,2,6,June,Monday,False
1441,2025-06-10,2025,2,6,June,Tuesday,False
1442,2025-06-11,2025,2,6,June,Wednesday,False
1443,2025-06-12,2025,2,6,June,Thursday,False
1444,2025-06-13,2025,2,6,June,Friday,True
1445,2025-06-14,2025,2,6,June,Saturday,True
1446,2025-06-15,2025,2,6,June,Sunday,False
1447,2025-06-16,2025,2,6,June,Monday,False
1448,2025-06-17,2025,2,6,June,Tuesday,False
1449,2025-06-18,2025,2,6,June,Wednesday,False
1450,2025-06-19,2025,2,6,June,Thursday,False
1451,2025-06-20,2025,2,6,June,Friday,True
1452,2025-06-21,2025,2,6,June,Saturday,True
1453,2025-06-22,2025,2,6,June,Sunday,False
1454,2025-06-23,2025,2,6,June,Monday,False
1455,2025-06-24,2025,2,6,June,Tuesday,False
1456,2025-06-25,2025,2,6,June,Wednesday,False
1457,2025-06-26,2025,2,6,June,Thursday,False
1458,2025-06-27,2025,2,6,June,Friday,True
1459,2025-06-28,2025,2,6,June,Saturday,True
1460,2025-06-29,2025,2,6,June,Sunday,False
1461,2025-06-30,2025,2,6,June,Monday,False
1462,2025-07-01,2025,3,7,July,Tuesday,False
1463,2025-07-02,2025,3,7,July,Wednesday,False
1464,2025-07-03,2025,3,7,July,Thursday,False
1465,2025-07-04,2025,3,7,July,Friday,True
1466,2025-07-05,2025,3,7,July,Saturday,True
1467,2025-07-06,2025,3,7,July,Sunday,False
1468,2025-07-07,2025,3,7,July,Monday,False
1469,2025-07-08,2025,3,7,July,Tuesday,False
1470,2025-07-09,2025,3,7,July,Wednesday,False
1471,2025-07-10,2025,3,7,July,Thursday,False
1472,2025-07-11,2025,3,7,July,Friday,True
1473,2025-07-12,2025,3,7,July,Saturday,True
1474,2025-07-13,2025,3,7,July,Sunday,False
1475,2025-07-14,2025,3,7,July,Monday,False
1476,2025-07-15,2025,3,7,July,Tuesday,False
1477,2025-07-16,2025,3,7,July,Wednesday,False
1478,2025-07-17,2025,3,7,July,Thursday,False
1479,2025-07-18,2025,3,7,July,Friday,True
1480,2025-07-19,2025,3,7,July,Saturday,True
1481,2025-07-20,2025,3,7,July,Sunday,False
1482,2025-07-21,2025,3,7,July,Monday,False
1483,2025-07-22,2025,3,7,July,Tuesday,False
1484,2025-07-23,2025,3,7,July,Wednesday,False
1485,2025-07-24,2025,3,7,July,Thursday,False
1486,2025-07-25,2025,3,7,July,Friday,True
1487,2025-07-26,2025,3,7,July,Saturday,True
1488,2025-07-27,2025,3,7,July,Sunday,False
1489,2025-07-28,2025,3,7,July,Monday,False
1490,2025-07-29,2025,3,7,July,Tuesday,False
1491,2025-07-30,2025,3,7,July,Wednesday,False
1492,2025-07-31,2025,3,7,July,Thursday,False
1493,2025-08-01,2025,3,8,August,Friday,True
1494,2025-08-02,2025,3,8,August,Saturday,True
1495,2025-08-03,2025,3,8,August,Sunday,False
1496,2025-08-04,2025,3,8,August,Monday,False
1497,2025-08-05,2025,3,8,August,Tuesday,False
1498,2025-08-06,2025,3,8,August,Wednesday,False
1499,2025-08-07,2025,3,8,August,Thursday,False
1500,2025-08-08,2025,3,8,August,Friday,True
1501,2025-08-09,2025,3,8,August,Saturday,True
1502,2025-08-10,2025,3,8,August,Sunday,False
1503,2025-08-11,2025,3,8,August,Monday,False
1504,2025-08-12,2025,3,8,August,Tuesday,False
1505,2025-08-13,2025,3,8,August,Wednesday,False
1506,2025-08-14,2025,3,8,August,Thursday,False
1507,2025-08-15,2025,3,8,August,Friday,True
1508,2025-08-16,2025,3,8,August,Saturday,True
1509,2025-08-17,2025,3,8,August,Sunday,False
1510,2025-08-18,2025,3,8,August,Monday,False
1511,2025-08-19,2025,3,8,August,Tuesday,False
1512,2025-08-20,2025,3,8,August,Wednesday,False
1513,2025-08-21,2025,3,8,August,Thursday,False
1514,2025-08-22,2025,3,8,August,Friday,True
1515,2025-08-23,2025,3,8,August,Saturday,True
1516,2025-08-24,2025,3,8,August,Sunday,False
1517,2025-08-25,2025,3,8,August,Monday,False
1518,2025-08-26,2025,3,8,August,Tuesday,False
1519,2025-08-27,2025,3,8,August,Wednesday,False
1520,2025-08-28,2025,3,8,August,Thursday,False
1521,2025-08-29,2025,3,8,August,Friday,True
1522,2025-08-30,2025,3,8,August,Saturday,True
1523,2025-08-31,2025,3,8,August,Sunday,False
1524,2025-09-01,2025,3,9,September,Monday,False
1525,2025-09-02,2025,3,9,September,Tuesday,False
1526,2025-09-03,2025,3,9,September,Wednesday,False
1527,2025-09-04,2025,3,9,September,Thursday,False
1528,2025-09-05,2025,3,9,September,Friday,True
1529,2025-09-06,2025,3,9,September,Saturday,True
1530,2025-09-07,2025,3,9,September,Sunday,False
1531,2025-09-08,2025,3,9,September,Monday,False
1532,2025-09-09,2025,3,9,September,Tuesday,False
1533,2025-09-10,2025,3,9,September,Wednesday,False
1534,2025-09-11,2025,3,9,September,Thursday,False
1535,2025-09-12,2025,3,9,September,Friday,True
1536,2025-09-13,2025,3,9,September,Saturday,True
1537,2025-09-14,2025,3,9,September,Sunday,False
1538,2025-09-15,2025,3,9,September,Monday,False
1539,2025-09-16,2025,3,9,September,Tuesday,False
1540,2025-09-17,2025,3,9,September,Wednesday,False
1541,2025-09-18,2025,3,9,September,Thursday,False
1542,2025-09-19,2025,3,9,September,Friday,True
1543,2025-09-20,2025,3,9,September,Saturday,True
1544,2025-09-21,2025,3,9,September,Sunday,False
1545,2025-09-22,2025,3,9,September,Monday,False
1546,2025-09-23,2025,3,9,September,Tuesday,False
1547,2025-09-24,2025,3,9,September,Wednesday,False
1548,2025-09-25,2025,3,9,September,Thursday,False
1549,2025-09-26,2025,3,9,September,Friday,True
1550,2025-09-27,2025,3,9,September,Saturday,True
1551,2025-09-28,2025,3,9,September,Sunday,False
1552,2025-09-29,2025,3,9,September,Monday,False
1553,2025-09-30,2025,3,9,September,Tuesday,False
1554,2025-10-01,2025,4,10,October,Wednesday,False
1555,2025-10-02,2025,4,10,October,Thursday,False
1556,2025-10-03,2025,4,10,October,Friday,True
1557,2025-10-04,2025,4,10,October,Saturday,True
1558,2025-10-05,2025,4,10,October,Sunday,False
1559,2025-10-06,2025,4,10,October,Monday,False
1560,2025-10-07,2025,4,10,October,Tuesday,False
1561,2025-10-08,2025,4,10,October,Wednesday,False
1562,2025-10-09,2025,4,10,October,Thursday,False
1563,2025-10-10,2025,4,10,October,Friday,True
1564,2025-10-11,2025,4,10,October,Saturday,True
1565,2025-10-12,2025,4,10,October,Sunday,False
1566,2025-10-13,2025,4,10,October,Monday,False
1567,2025-10-14,2025,4,10,October,Tuesday,False
1568,2025-10-15,2025,4,10,October,Wednesday,False
1569,2025-10-16,2025,4,10,October,Thursday,False
1570,2025-10-17,2025,4,10,October,Friday,True
1571,2025-10-18,2025,4,10,October,Saturday,True
1572,2025-10-19,2025,4,10,October,Sunday,False
1573,2025-10-20,2025,4,10,October,Monday,False
1574,2025-10-21,2025,4,10,October,Tuesday,False
1575,2025-10-22,2025,4,10,October,Wednesday,False
1576,2025-10-23,2025,4,10,October,Thursday,False
1577,2025-10-24,2025,4,10,October,Friday,True
1578,2025-10-25,2025,4,10,October,Saturday,True
1579,2025-10-26,2025,4,10,October,Sunday,False
1580,2025-10-27,2025,4,10,October,Monday,False
1581,2025-10-28,2025,4,10,October,Tuesday,False
1582,2025-10-29,2025,4,10,October,Wednesday,False
1583,2025-10-30,2025,4,10,October,Thursday,False
1584,2025-10-31,2025,4,10,October,Friday,True
1585,2025-11-01,2025,4,11,November,Saturday,True
1586,2025-11-02,2025,4,11,November,Sunday,False
1587,2025-11-03,2025,4,11,November,Monday,False
1588,2025-11-04,2025,4,11,November,Tuesday,False
1589,2025-11-05,2025,4,11,November,Wednesday,False
1590,2025-11-06,2025,4,11,November,Thursday,False
1591,2025-11-07,2025,4,11,November,Friday,True
1592,2025-11-08,2025,4,11,November,Saturday,True
1593,2025-11-09,2025,4,11,November,Sunday,False
1594,2025-11-10,2025,4,11,November,Monday,False
1595,2025-11-11,2025,4,11,November,Tuesday,False
1596,2025-11-12,2025,4,11,November,Wednesday,False
1597,2025-11-13,2025,4,11,November,Thursday,False
1598,2025-11-14,2025,4,11,November,Friday,True
1599,2025-11-15,2025,4,11,November,Saturday,True
1600,2025-11-16,2025,4,11,November,Sunday,False
1601,2025-11-17,2025,4,11,November,Monday,False
1602,2025-11-18,2025,4,11,November,Tuesday,False
1603,2025-11-19,2025,4,11,November,Wednesday,False
1604,2025-11-20,2025,4,11,November,Thursday,False
1605,2025-11-21,2025,4,11,November,Friday,True
1606,2025-11-22,2025,4,11,November,Saturday,True
1607,2025-11-23,2025,4,11,November,Sunday,False
1608,2025-11-24,2025,4,11,November,Monday,False
1609,2025-11-25,2025,4,11,November,Tuesday,False
1610,2025-11-26,2025,4,11,November,Wednesday,False
1611,2025-11-27,2025,4,11,November,Thursday,False
1612,2025-11-28,2025,4,11,November,Friday,True
1613,2025-11-29,2025,4,11,November,Saturday,True
1614,2025-11-30,2025,4,11,November,Sunday,False
1615,2025-12-01,2025,4,12,December,Monday,False
1616,2025-12-02,2025,4,12,December,Tuesday,False
1617,2025-12-03,2025,4,12,December,Wednesday,False
1618,2025-12-04,2025,4,12,December,Thursday,False
1619,2025-12-05,2025,4,12,December,Friday,True
1620,2025-12-06,2025,4,12,December,Saturday,True
1621,2025-12-07,2025,4,12,December,Sunday,False
1622,2025-12-08,2025,4,12,December,Monday,False
1623,2025-12-09,2025,4,12,December,Tuesday,False
1624,2025-12-10,2025,4,12,December,Wednesday,False
1625,2025-12-11,2025,4,12,December,Thursday,False
1626,2025-12-12,2025,4,12,December,Friday,True
1627,2025-12-13,2025,4,12,December,Saturday,True
1628,2025-12-14,2025,4,12,December,Sunday,False
1629,2025-12-15,2025,4,12,December,Monday,False
1630,2025-12-16,2025,4,12,December,Tuesday,False
1631,2025-12-17,2025,4,12,December,Wednesday,False
1632,2025-12-18,2025,4,12,December,Thursday,False
1633,2025-12-19,2025,4,12,December,Friday,True
1634,2025-12-20,2025,4,12,December,Saturday,True
1635,2025-12-21,2025,4,12,December,Sunday,False
1636,2025-12-22,2025,4,12,December,Monday,False
1637,2025-12-23,2025,4,12,December,Tuesday,False
1638,2025-12-24,2025,4,12,December,Wednesday,False
1639,2025-12-25,2025,4,12,December,Thursday,False
1640,2025-12-26,2025,4,12,December,Friday,True
1641,2025-12-27,2025,4,12,December,Saturday,True
1642,2025-12-28,2025,4,12,December,Sunday,False
1643,2025-12-29,2025,4,12,December,Monday,False
1644,2025-12-30,2025,4,12,December,Tuesday,False
1645,2025-12-31,2025,4,12,December,Wednesday,False
